population,gdp,clean_cons_per_capita,clean_consumption,clean_share_energy,fossil_cons_per_capita,fossil_consumption,fossil_share_energy,electricity_demand,energy_per_gdp
10007347.0,171000000000.0,276.1,27.8,13.644,1694.925,169.173,85.241,28.37,1.159
9986418.0,178000000000.0,2677.926,26.743,12.985,17685.651,176.616,85.755,29.81,1.159
9978745.0,184000000000.0,1377.882,13.749,6.66,19195.78,191.543,92.34,30.95,1.131
9992104.0,183000000000.0,2529.797,25.278,11.83,18615.7,186.3,86.849,31.16,1.168
10018101.0,187000000000.0,315.883,31.566,14.225,18693.788,187.276,84.39,32.22,1.187
10051250.0,192000000000.0,2459.144,24.717,1.163,21411.96,215.216,88.491,34.06,1.267
10087653.0,199000000000.0,4333.333,43.713,17.43,221.481,23.877,81.293,35.52,1.257
10130547.0,209000000000.0,3836.581,38.866,15.277,2935.15,212.83,83.366,37.04,1.217
10179419.0,220000000000.0,3797.478,38.656,13.93,23128.5,235.43,84.835,39.18,1.262
10233373.0,229000000000.0,2141.19,21.912,7.72,2521.768,257.991,9.898,42.05,1.237
10300632.0,239000000000.0,3299.19,33.983,11.585,24753.349,254.975,86.927,44.31,1.227
10371815.0,245000000000.0,448.56,41.986,14.16,2428.826,251.9,84.353,46.41,1.217
10430913.0,247000000000.0,2284.438,23.829,8.67,2556.6,266.614,9.252,47.55,1.194
10473345.0,246000000000.0,4491.845,47.45,15.57,2424.827,251.62,82.943,49.31,1.233
10501523.0,252000000000.0,2932.794,3.798,1.352,2496.386,261.555,87.91,51.3,1.183
10523314.0,254000000000.0,177.786,18.635,6.276,25928.887,272.858,91.885,53.0,1.167
10543946.0,259000000000.0,3815.874,4.234,13.648,2364.214,248.882,84.427,54.01,1.136
10565547.0,267000000000.0,3918.833,41.45,13.938,23577.633,249.111,83.857,54.38,1.113
10580963.0,269000000000.0,3497.17,37.4,12.95,22995.55,243.314,84.854,54.91,1.068
10591341.0,262000000000.0,4471.785,47.362,16.375,2216.497,234.71,81.151,54.26,1.106
10588401.0,268000000000.0,755.289,74.74,24.486,292.484,221.515,72.67,56.31,1.14
10564820.0,264000000000.0,5816.459,61.45,21.114,2795.34,219.7,75.489,54.69,1.104
10522085.0,253000000000.0,4549.831,47.874,18.12,19777.5,28.1,78.299,53.46,1.05
10464537.0,250000000000.0,7136.17,74.675,25.592,19768.185,26.864,7.894,53.31,1.166
10408379.0,252000000000.0,7677.286,79.98,26.844,19936.415,27.56,69.77,52.86,1.179
10365436.0,257000000000.0,5865.446,6.798,2.876,21223.953,219.996,75.541,53.54,1.135
10332751.0,260000000000.0,7834.6,8.953,25.988,2132.664,22.31,7.724,54.04,1.197
10307528.0,269000000000.0,5228.72,53.895,17.854,237.437,237.15,78.558,55.02,1.121
10289833.0,276000000000.0,77.946,72.11,23.436,21858.619,224.921,73.99,55.75,1.113
1804175.0,297000000000.0,1.678,0.3,0.1,216365.73,39.362,99.95,28.88,1.317
1905670.0,317000000000.0,1.574,0.3,0.1,232299.6,442.685,99.917,32.71,1.399
2035509.0,337000000000.0,5.22,0.1,0.2,2366.855,48.54,99.922,32.67,1.425
2214471.0,357000000000.0,7.965,0.18,0.3,234383.645,519.35,99.926,36.48,1.454
2414580.0,375000000000.0,7.259,0.18,0.3,24516.794,591.829,99.935,39.14,1.579
2595175.0,389000000000.0,8.627,0.22,0.4,22388.935,578.955,99.933,39.9,1.491
2711764.0,395000000000.0,8.25,0.22,0.4,26729.166,56.62,99.93,42.96,1.421
2766743.0,401000000000.0,8.2,0.22,0.4,2241.948,56.19,99.931,45.18,1.399
22836234.0,128000000000.0,1477.74,33.745,4.589,3717.285,71.467,95.41,73.78,5.746
22842488.0,114000000000.0,1888.435,43.137,6.98,25448.526,581.38,93.92,63.85,5.473
22800964.0,108000000000.0,1517.338,34.597,6.283,22633.723,516.71,93.716,58.21,5.088
22721662.0,113000000000.0,1661.623,37.755,7.54,21893.813,497.464,92.945,57.23,4.719
22632776.0,122000000000.0,174.47,38.577,7.641,261.714,466.274,92.358,55.76,4.153
22533138.0,134000000000.0,219.597,49.361,8.897,22431.35,55.441,91.13,59.35,4.126
22417872.0,144000000000.0,2253.566,5.52,9.162,22342.95,5.882,9.838,61.84,3.819
22289540.0,143000000000.0,31.224,67.97,12.821,2466.714,456.194,87.172,56.94,3.652
22161240.0,142000000000.0,3198.544,7.884,14.83,1847.199,47.926,85.19,53.38,3.369
22039006.0,146000000000.0,3123.223,68.832,16.343,15987.29,352.338,83.657,49.64,2.875
21919882.0,157000000000.0,2699.826,59.179,14.79,16476.3,361.152,85.921,50.86,2.68
21797588.0,171000000000.0,2715.593,59.194,13.925,16786.796,365.912,86.76,52.24,2.479
21653530.0,186000000000.0,2876.67,62.277,14.112,1753.855,379.2,85.886,51.57,2.376
21481322.0,199000000000.0,2425.637,52.16,11.89,18114.762,389.128,88.19,52.76,2.215
21289292.0,223000000000.0,2955.766,62.926,13.76,18525.68,394.386,86.237,55.31,2.054
21092264.0,238000000000.0,3466.891,73.125,15.956,1826.35,385.152,84.4,56.51,1.928
20909406.0,268000000000.0,3233.517,67.611,14.459,1913.96,399.998,85.539,58.43,1.746
20744226.0,297000000000.0,3185.62,66.71,14.644,18536.722,384.53,85.226,59.59,1.52
20597516.0,331000000000.0,3816.195,78.64,17.373,1886.23,372.527,82.335,60.7,1.367
20466318.0,318000000000.0,3659.859,74.94,18.948,15563.856,318.535,8.58,55.43,1.241
20335212.0,327000000000.0,4278.237,86.999,21.88,15257.44,31.255,77.771,58.34,1.221
20220286.0,341000000000.0,3736.623,75.555,18.488,16336.225,33.323,8.829,60.09,1.198
20137112.0,339000000000.0,351.71,7.514,17.944,15878.566,319.748,81.369,59.03,1.158
20066550.0,354000000000.0,4194.425,84.168,22.957,13947.98,279.871,76.338,56.53,1.035
19995836.0,363000000000.0,4843.13,96.84,25.45,1428.518,28.512,73.721,58.06,1.047
19906078.0,377000000000.0,4984.9,99.229,25.945,1452.33,279.727,73.138,59.19,1.014
19797820.0,345000000000.0,539.335,99.768,26.78,1454.59,278.24,72.729,59.57,1.108
19698852.0,370000000000.0,471.569,92.615,23.89,14798.855,291.521,74.942,61.06,1.052
19606778.0,386000000000.0,4948.798,97.3,24.476,1525.46,294.593,74.313,61.9,1.026
146844848.0,1540000000000.0,5829.842,856.83,11.866,43295.872,6357.776,88.131,819.42,4.683
146235520.0,1650000000000.0,6133.389,896.919,12.239,43977.125,6431.18,87.756,827.29,4.44
145590144.0,1770000000000.0,5976.132,87.66,11.921,4415.669,6427.92,88.72,838.78,4.115
144946720.0,1950000000000.0,61.385,869.881,11.678,45379.95,6577.55,88.37,855.39,3.826
144353648.0,2140000000000.0,6279.73,96.47,12.62,45765.514,666.419,87.92,878.61,3.519
143800048.0,2320000000000.0,6292.849,94.912,12.59,45881.292,6597.732,87.924,889.43,3.233
143338672.0,2570000000000.0,6419.898,92.22,11.742,48244.589,6915.315,88.24,926.61,3.054
143117680.0,2850000000000.0,6532.6,934.931,11.867,4856.114,6942.83,88.116,948.12,2.762
143086544.0,3070000000000.0,639.573,92.815,11.46,48994.687,71.48,88.576,967.32,2.578
143163648.0,2900000000000.0,646.292,924.88,12.295,4672.875,6595.961,87.687,925.42,2.596
143242592.0,3100000000000.0,6394.667,915.989,11.721,4815.59,6897.14,88.26,965.89,2.521
143364544.0,3300000000000.0,633.996,97.64,11.233,522.795,7171.495,88.749,976.87,2.448
143629360.0,3420000000000.0,6372.828,915.325,11.32,54.557,7182.123,88.682,998.25,2.367
143956864.0,3470000000000.0,6563.872,944.913,11.816,48974.896,75.272,88.168,990.72,2.302
144285072.0,3560000000000.0,6517.24,94.34,11.73,4926.713,773.822,88.25,1000.45,2.252
144668384.0,3460000000000.0,6627.789,958.832,12.167,47833.592,692.9,87.817,999.4,2.275
145109152.0,3460000000000.0,6897.845,1.942,12.428,48592.584,751.229,87.552,1019.63,2.326
145452544.0,3520000000000.0,6966.974,113.364,12.58,48722.899,786.87,87.467,1026.54,2.299
145652288.0,3610000000000.0,744.523,126.5,12.214,5616.38,7372.342,87.756,1034.99,2.325
30150952.0,1360000000000.0,0.493,0.15,0.1,8469.43,2551.54,99.999,250.01,1.882
30821554.0,1440000000000.0,2.281,0.7,0.3,87768.888,275.174,99.998,271.66,1.881
31482502.0,1490000000000.0,3.677,0.116,0.4,8634.225,2717.73,99.995,284.01,1.828
32125570.0,1550000000000.0,3.869,0.124,0.4,9165.363,2925.527,99.995,311.81,1.887
32749838.0,1620000000000.0,3.773,0.124,0.4,92153.518,318.12,99.995,338.34,1.861
33416272.0,1650000000000.0,3.676,0.123,0.4,92735.116,398.861,99.996,336.71,1.878
34193120.0,1640000000000.0,5.62,0.173,0.6,89983.54,376.818,99.995,354.34,1.879
35018132.0,1680000000000.0,12.5,0.422,0.14,86788.486,339.17,99.987,334.83,1.812
5010707.0,259000000000.0,0.887,0.4,0.1,147824.87,74.77,99.772,40.47,2.871
5163585.0,301000000000.0,1.657,0.9,0.1,154155.25,795.994,99.764,43.05,2.648
5281351.0,324000000000.0,2.556,0.13,0.2,15676.28,827.62,99.766,43.67,2.564
5381003.0,336000000000.0,4.176,0.22,0.3,154443.81,831.59,99.754,44.52,2.479
5478063.0,353000000000.0,6.247,0.34,0.4,15518.277,849.2,99.731,45.66,2.413
5570505.0,366000000000.0,13.196,0.74,0.8,156856.892,873.772,99.722,46.96,2.397
5650020.0,373000000000.0,23.228,0.131,0.14,164431.493,929.41,99.78,47.86,2.501
5711936.0,380000000000.0,41.473,0.237,0.25,168778.522,964.52,99.71,49.11,2.544
5764489.0,397000000000.0,56.687,0.327,0.33,17257.26,994.417,99.72,49.71,2.515
5814543.0,410000000000.0,61.51,0.358,0.36,17196.481,999.872,99.722,50.53,2.445
5261310.0,65119608832.0,7547.829,39.711,15.989,39655.955,28.642,84.1,30.69,3.814
5280230.0,55497322496.0,769.986,37.331,16.82,359.324,184.858,83.199,28.6,4.004
5301897.0,51833806848.0,6994.143,37.83,17.349,3332.155,176.66,82.65,26.71,4.124
5321863.0,55429943296.0,85.485,42.844,2.44,3144.893,167.132,79.595,25.47,3.788
5338814.0,58743312384.0,916.178,48.617,23.54,29637.12,158.228,76.496,25.9,3.521
5349999.0,63231098880.0,8763.135,46.883,22.352,3442.345,162.866,77.648,27.81,3.317
5358288.0,67359354880.0,8289.662,44.418,21.31,31126.364,166.784,78.968,28.98,3.135
5365829.0,71293222912.0,895.116,43.437,2.951,3542.229,163.884,79.48,29.09,2.908
5371086.0,73994518528.0,8368.534,44.948,21.453,364.57,164.573,78.547,27.02,2.832
5374617.0,73685016576.0,9386.576,5.45,23.876,29926.616,16.845,76.124,28.67,2.868
5376700.0,74412965888.0,11242.673,6.449,27.697,29348.621,157.799,72.32,28.08,2.933
5376457.0,76717629440.0,11659.977,62.689,27.917,29952.445,161.38,71.713,28.15,2.927
5375206.0,80015532032.0,12215.534,65.661,28.999,29812.765,16.25,7.773,28.02,2.83
5374381.0,84169826304.0,1125.638,59.257,27.18,29721.31,159.734,72.83,28.7,2.606
5374932.0,88408940544.0,193.279,58.64,27.437,28822.199,154.917,72.528,28.59,2.416
5376251.0,94173028352.0,11471.11,61.672,27.388,3373.893,163.298,72.518,28.07,2.391
5377239.0,102000000000.0,11414.51,61.376,28.233,28691.33,154.281,7.968,28.88,2.133
5378381.0,113000000000.0,111.866,53.848,26.48,2749.421,147.854,72.59,29.56,1.81
5381641.0,119000000000.0,154.787,56.534,26.792,2824.445,151.979,72.28,29.25,1.777
5388934.0,112000000000.0,9299.171,5.113,26.74,25864.897,139.384,72.524,27.2,1.715
5396428.0,117000000000.0,9827.54,53.34,25.94,27511.668,148.465,72.516,28.46,1.743
5402686.0,121000000000.0,9613.899,51.941,26.365,26118.997,141.112,71.63,28.94,1.634
5409283.0,123000000000.0,9786.579,52.939,27.964,24453.17,132.274,69.872,28.63,1.545
5414744.0,124000000000.0,1279.49,55.661,28.679,2487.424,134.326,69.211,28.53,1.561
5419572.0,128000000000.0,9894.874,53.626,29.596,22412.264,121.465,67.36,28.14,1.421
5424449.0,132000000000.0,9488.687,51.471,28.131,22944.652,124.462,68.22,28.93,1.382
5431205.0,137000000000.0,9353.794,5.83,27.639,2317.662,125.845,68.463,29.33,1.344
5439418.0,141000000000.0,9446.472,51.383,26.452,24957.248,135.752,69.886,30.32,1.378
5446746.0,146000000000.0,8949.493,48.746,25.511,24868.11,135.45,7.889,30.25,1.305
1986030.0,36026961920.0,1131.596,21.99,31.616,23861.91,47.389,68.384,11.45,1.924
1989799.0,32680462336.0,12423.461,24.72,35.615,22459.18,44.689,64.385,10.72,2.124
1991344.0,30763878400.0,1741.261,21.39,32.967,2184.341,43.491,67.33,10.53,2.109
1991685.0,31503259648.0,1142.2,2.199,3.33,23326.153,46.458,69.697,10.53,2.116
1991454.0,33038143488.0,11614.83,23.129,32.599,2413.35,47.821,67.41,10.96,2.148
1991115.0,35329814528.0,1164.18,23.176,31.111,25775.32,51.321,68.89,11.25,2.109
1990671.0,36416385024.0,11951.237,23.791,3.439,27311.35,54.366,69.56,11.39,2.146
1989831.0,38114369536.0,1175.516,23.381,29.252,28419.833,56.551,7.749,11.48,2.097
1988287.0,39200575488.0,12293.547,24.443,3.494,282.51,55.713,69.56,11.8,2.045
1986263.0,41091821568.0,12274.886,24.381,3.734,27613.362,54.848,69.14,11.92,1.93
1984339.0,42615771136.0,12521.3,24.846,31.61,26989.495,53.557,68.115,12.29,1.845
1982489.0,43686670336.0,131.61,25.972,31.599,28243.174,55.991,68.123,12.71,1.881
1983769.0,45168627712.0,12679.643,25.153,3.759,28378.513,56.296,68.843,13.47,1.81
1989413.0,46254137344.0,11594.613,23.67,28.756,28529.525,56.757,7.758,13.99,1.734
1996731.0,48061218816.0,13469.871,26.895,31.575,28996.531,57.898,67.972,14.51,1.772
2004780.0,49771966464.0,137.842,26.78,3.613,2938.918,58.758,68.975,14.79,1.712
2013577.0,52362579968.0,12597.643,25.366,29.512,2997.231,6.22,7.61,15.15,1.642
2023230.0,55758200832.0,1222.11,24.688,28.885,29796.858,6.286,7.537,15.27,1.533
2034037.0,57353908224.0,13868.425,28.29,3.124,31571.485,64.218,68.577,14.81,1.633
2045578.0,52654862336.0,13961.145,28.559,33.13,27855.791,56.981,65.869,13.33,1.643
2057294.0,53079736320.0,13436.677,27.643,31.898,289.872,57.791,66.687,14.14,1.633
2065457.0,53196414976.0,12811.67,26.46,31.45,27333.38,56.456,67.11,14.55,1.582
2069365.0,51766657024.0,1241.927,25.683,31.413,26399.1,54.629,66.818,14.51,1.579
2072374.0,51204718592.0,1364.195,27.74,33.472,25231.627,52.29,64.649,14.51,1.58
2074923.0,52794142720.0,16275.59,33.771,4.71,2373.52,47.876,57.72,14.41,1.572
2080865.0,54016270336.0,1234.616,25.64,34.218,2379.831,48.26,64.182,14.75,1.385
2090020.0,55372836864.0,13141.836,27.467,34.342,24588.868,51.392,64.257,15.05,1.444
2098396.0,58049191936.0,12922.518,27.116,33.545,252.236,52.53,64.947,15.53,1.393
2105931.0,60439879680.0,1321.863,27.82,33.77,2515.878,52.967,64.217,15.62,1.365
46813272.0,340000000000.0,858.713,4.199,3.391,2443.245,1143.659,96.479,198.38,3.483
47229712.0,356000000000.0,747.527,35.36,2.963,24452.41,1154.88,96.924,196.79,3.344
47661516.0,376000000000.0,833.54,39.75,3.42,23487.71,1119.46,96.412,204.22,3.084
48104044.0,395000000000.0,783.67,37.697,2.996,25328.736,1218.414,96.857,214.72,3.185
48556064.0,421000000000.0,819.139,39.775,2.897,27414.537,1331.142,96.967,223.01,3.262
49017156.0,452000000000.0,712.525,34.926,2.688,25767.26,1263.38,97.19,225.0,2.878
49491764.0,486000000000.0,721.48,35.77,2.693,2644.467,1288.987,97.24,232.79,2.729
49996096.0,522000000000.0,778.79,38.91,2.855,26424.736,1321.134,96.986,243.66,2.611
50565816.0,549000000000.0,765.837,38.726,2.652,2861.379,1418.947,97.27,237.13,2.66
51170780.0,551000000000.0,752.799,38.521,2.651,27612.782,1412.967,97.229,229.84,2.639
51784928.0,578000000000.0,76.287,39.371,2.691,27459.793,1422.4,97.211,240.51,2.53
52443320.0,609000000000.0,818.592,42.93,2.971,267.181,14.245,96.96,241.42,2.374
53145036.0,622000000000.0,7.897,37.249,2.618,2633.486,1383.55,97.249,235.87,2.287
53873608.0,638000000000.0,754.788,4.663,2.846,25731.954,1386.273,97.9,234.01,2.241
54729556.0,648000000000.0,85.43,46.522,3.218,25532.438,1397.379,96.67,233.9,2.229
55876504.0,657000000000.0,858.46,47.945,3.387,24442.795,1365.778,96.51,230.39,2.155
56422272.0,659000000000.0,191.29,61.559,4.155,2514.72,1418.46,95.74,230.0,2.249
56641208.0,668000000000.0,1245.377,7.541,4.778,24791.624,144.228,95.15,231.27,2.21
57339632.0,673000000000.0,1148.995,65.884,4.627,23643.215,1355.693,95.219,232.33,2.115
46788588.0,1090000000000.0,6862.943,321.17,14.298,41132.964,1924.553,85.691,272.52,2.068
47064784.0,1130000000000.0,6863.159,323.13,14.44,422.216,1976.825,85.944,291.92,2.04
47320664.0,1200000000000.0,725.436,343.96,14.26,43583.994,262.423,85.718,311.38,2.0
47539740.0,1230000000000.0,789.937,375.133,15.17,44332.685,217.565,84.87,324.17,2.019
47727288.0,1280000000000.0,7838.441,374.17,14.721,45389.397,2166.312,85.242,346.17,1.984
47889576.0,1320000000000.0,8653.132,414.395,15.772,46194.56,2212.236,84.197,364.38,1.987
48049348.0,1380000000000.0,8686.991,417.45,15.628,46876.946,2252.46,84.342,379.64,1.933
48220600.0,1450000000000.0,835.32,4.488,14.56,4879.787,2348.815,85.395,402.78,1.901
48398632.0,1480000000000.0,8673.346,419.777,15.14,4958.227,2374.351,84.913,419.75,1.893
48588024.0,1480000000000.0,8444.781,41.314,14.593,49385.72,2399.555,85.345,426.91,1.903
48813036.0,1560000000000.0,8492.777,414.56,13.613,5371.277,2621.323,86.83,477.69,1.948
49169880.0,1610000000000.0,8767.565,431.99,13.496,55819.637,2744.645,85.924,500.35,1.985
49634188.0,1650000000000.0,8385.244,416.196,12.872,56333.611,2796.72,86.478,511.28,1.964
50098228.0,1690000000000.0,7758.796,388.72,11.976,56551.549,2833.132,87.3,517.21,1.916
50558044.0,1750000000000.0,8499.787,429.733,13.119,5567.119,2811.387,85.824,524.59,1.871
50994396.0,1800000000000.0,8858.569,451.737,13.554,5576.83,2843.49,85.32,524.7,1.852
51309984.0,1850000000000.0,8734.898,448.188,13.68,57372.628,2943.789,85.839,536.03,1.855
51511640.0,1910000000000.0,8112.63,417.866,12.51,58324.3,34.367,86.639,541.06,1.818
51676900.0,1960000000000.0,753.821,389.169,11.52,5977.289,385.488,87.627,562.28,1.798
38889888.0,756000000000.0,5893.416,229.194,21.445,21543.646,837.83,78.393,150.79,1.413
38997064.0,787000000000.0,6114.332,238.441,21.549,22215.75,866.347,78.295,154.07,1.405
39202248.0,806000000000.0,5473.72,214.557,18.51,2448.6,942.736,81.331,157.33,1.438
39420540.0,799000000000.0,5873.162,231.524,2.644,22529.621,888.13,79.191,156.73,1.403
39623732.0,828000000000.0,677.834,24.826,2.52,23516.85,931.826,79.325,162.76,1.419
39814568.0,866000000000.0,5689.854,226.538,18.578,24856.316,989.643,81.158,170.09,1.409
39996476.0,896000000000.0,6966.691,278.642,22.0,24613.869,984.468,77.727,174.43,1.414
40180048.0,937000000000.0,652.141,261.979,19.63,26625.36,169.796,8.48,186.07,1.426
40362356.0,989000000000.0,6738.659,271.988,19.415,27847.899,1124.6,8.236,196.79,1.417
40542232.0,1040000000000.0,5987.911,242.763,16.815,29486.218,1195.437,82.84,211.35,1.382
40741652.0,1110000000000.0,6843.237,278.84,18.25,3535.487,1244.67,81.437,225.36,1.378
40966448.0,1160000000000.0,7832.653,32.878,2.81,3144.2,1271.77,79.592,236.52,1.372
41477652.0,1210000000000.0,6566.396,272.36,16.862,32173.18,1334.461,82.626,245.24,1.339
42230268.0,1250000000000.0,7781.211,328.63,19.251,32396.265,1368.12,8.152,258.56,1.361
42959672.0,1310000000000.0,7323.195,314.62,17.781,33615.196,1444.98,81.618,270.62,1.353
43685372.0,1370000000000.0,6248.557,272.97,15.324,34336.612,15.8,84.22,283.12,1.305
44422824.0,1430000000000.0,6897.665,36.414,16.955,33584.786,1491.931,82.554,291.98,1.26
45245784.0,1500000000000.0,68.91,37.676,16.661,33813.94,1529.9,82.839,295.78,1.232
45966544.0,1530000000000.0,712.82,327.285,18.224,31721.739,1458.14,81.196,299.63,1.175
46367772.0,1490000000000.0,736.964,341.311,2.53,2838.731,1312.613,78.845,283.43,1.12
46572776.0,1500000000000.0,948.93,438.198,25.627,2743.629,1259.497,73.66,289.82,1.141
46729232.0,1500000000000.0,8517.136,397.999,23.724,2775.499,1265.217,75.417,285.28,1.122
46756084.0,1450000000000.0,8789.68,41.943,24.633,26552.66,1241.496,74.417,282.57,1.148
46603460.0,1430000000000.0,9589.315,446.896,28.198,2456.314,1121.17,7.737,274.72,1.109
46464548.0,1450000000000.0,9559.488,444.177,28.554,23546.794,194.92,7.335,271.53,1.073
46431344.0,1500000000000.0,8731.774,45.428,25.743,24792.17,1151.134,73.89,277.35,1.052
46473320.0,1420000000000.0,9218.57,428.394,26.944,2465.466,1143.498,71.919,278.86,1.122
46584168.0,1460000000000.0,8182.86,381.191,23.74,25921.189,127.517,75.89,282.07,1.103
46792044.0,1490000000000.0,8982.62,42.314,25.675,25582.371,1197.52,73.122,282.98,1.097
18776374.0,110000000000.0,55.217,9.486,17.715,2346.591,44.61,82.284,6.45,0.487
18920278.0,107000000000.0,484.797,9.173,17.628,2265.319,42.86,82.372,6.53,0.488
19110706.0,109000000000.0,413.223,7.897,14.758,2386.734,45.613,85.241,6.8,0.49
19303182.0,115000000000.0,499.483,9.642,17.511,2352.983,45.42,82.489,7.41,0.48
19490434.0,120000000000.0,439.921,8.574,16.25,235.348,44.932,83.975,7.88,0.445
19673866.0,127000000000.0,54.536,9.926,16.65,2635.625,51.852,83.923,8.93,0.487
19870706.0,136000000000.0,666.15,13.234,19.951,2671.983,53.95,8.4,8.41,0.487
20078652.0,145000000000.0,558.345,11.211,16.624,28.279,56.226,83.371,9.51,0.466
20285640.0,152000000000.0,574.712,11.658,18.337,2558.418,51.899,81.633,9.62,0.417
20482484.0,157000000000.0,531.941,1.896,16.92,2611.543,53.491,82.983,9.61,0.411
20668556.0,168000000000.0,766.112,15.835,22.746,2597.69,53.678,77.15,10.44,0.413
20859746.0,182000000000.0,619.478,12.922,17.97,2998.879,62.556,82.768,11.19,0.416
21017150.0,198000000000.0,451.265,9.484,12.166,3254.36,68.397,87.742,11.37,0.394
21131762.0,205000000000.0,925.792,19.563,24.697,2818.83,59.566,75.197,11.66,0.387
21239448.0,215000000000.0,62.31,13.175,15.477,3381.193,71.814,84.367,11.97,0.395
21336692.0,226000000000.0,84.28,17.159,17.963,3664.149,78.181,81.845,12.72,0.422
21425494.0,237000000000.0,582.173,12.473,12.13,4253.451,91.132,87.767,13.69,0.438
21506816.0,245000000000.0,572.31,12.33,12.83,4152.188,89.3,87.77,14.69,0.415
21580712.0,253000000000.0,865.422,18.676,17.796,3984.83,85.995,81.94,14.97,0.414
8548407.0,240000000000.0,47716.728,47.92,59.783,31375.1,268.27,39.39,144.21,2.84
8594170.0,238000000000.0,4711.488,44.875,62.569,27493.5,236.281,36.514,145.68,2.719
8640277.0,236000000000.0,46328.636,4.293,61.398,28385.383,245.257,37.618,143.77,2.765
8683403.0,232000000000.0,455.168,395.96,61.259,27976.455,242.93,37.665,144.67,2.785
8723467.0,242000000000.0,43853.568,382.555,59.36,29273.788,255.368,39.589,142.96,2.671
8758496.0,252000000000.0,45682.974,4.114,61.326,2795.913,244.88,37.523,146.6,2.592
8785493.0,257000000000.0,41452.79,364.178,57.441,29941.958,263.54,41.491,146.75,2.472
8807868.0,264000000000.0,45779.84,43.223,61.433,27734.672,244.284,37.218,146.5,2.485
8828629.0,276000000000.0,48786.83,43.721,6.636,3666.37,27.739,38.115,148.09,2.573
8848881.0,290000000000.0,47545.342,42.724,61.3,2942.61,26.34,37.749,147.36,2.381
8871042.0,303000000000.0,4468.355,396.361,61.982,2593.9,23.27,35.972,149.91,2.107
8896748.0,308000000000.0,49115.485,436.968,63.78,26623.629,236.864,34.533,154.31,2.224
8926011.0,317000000000.0,43271.372,386.241,6.161,27161.49,242.443,37.762,152.06,2.022
8961506.0,326000000000.0,38482.372,344.86,56.58,28558.112,255.924,41.61,148.22,1.885
9004263.0,342000000000.0,43515.631,391.827,59.131,27523.485,247.829,37.4,149.59,1.938
9051739.0,354000000000.0,45548.397,412.292,6.556,2726.474,244.636,35.931,150.98,1.921
9104724.0,372000000000.0,39875.44,363.52,56.744,27466.376,25.74,39.85,149.32,1.719
9164274.0,388000000000.0,4921.765,375.18,57.743,2652.98,243.38,37.422,150.14,1.674
9229282.0,389000000000.0,4675.983,375.41,58.711,253.94,231.17,36.13,147.94,1.644
9301413.0,373000000000.0,35774.863,332.757,56.747,23334.568,217.44,37.14,141.29,1.572
9381722.0,400000000000.0,37652.263,353.243,56.825,2446.5,229.477,36.915,150.53,1.555
9467384.0,398000000000.0,38897.859,368.261,59.917,22132.93,29.541,34.92,143.05,1.546
9555984.0,396000000000.0,43126.8,412.112,63.165,2176.644,21.48,3.869,146.86,1.646
9648935.0,401000000000.0,3893.364,375.376,61.48,266.269,199.349,32.612,143.03,1.523
9747507.0,412000000000.0,39173.336,381.842,62.756,19745.828,192.472,31.633,137.93,1.477
9849344.0,429000000000.0,4154.619,44.361,64.287,19318.738,19.277,3.25,139.4,1.467
9953322.0,443000000000.0,38713.853,385.333,62.391,19651.93,195.62,31.671,144.16,1.394
10058191.0,455000000000.0,4321.88,45.557,63.66,19237.864,193.498,3.348,145.24,1.403
10162300.0,463000000000.0,39332.183,399.74,63.993,18388.891,186.873,29.919,146.14,1.348
7182052.0,316000000000.0,25548.145,183.489,5.362,2481.325,178.189,48.98,54.68,1.152
7224413.0,327000000000.0,27199.97,196.54,5.499,26275.678,189.827,48.783,56.19,1.191
7276479.0,333000000000.0,24526.595,178.468,49.267,24857.542,18.875,49.931,56.62,1.087
7330729.0,340000000000.0,24125.627,176.858,49.352,24353.93,178.532,49.819,57.97,1.056
7381153.0,356000000000.0,23215.38,171.356,48.521,24211.267,178.78,5.62,58.95,0.993
7428437.0,373000000000.0,2622.969,153.196,45.22,24546.771,182.344,53.823,60.28,0.908
7475014.0,395000000000.0,21891.473,163.639,46.417,24785.935,185.275,52.555,60.63,0.892
7541909.0,419000000000.0,2321.85,175.53,5.218,22511.69,169.777,48.73,60.0,0.832
7638288.0,436000000000.0,2299.7,175.64,48.754,23645.392,18.61,5.143,61.59,0.825
7734402.0,435000000000.0,22454.254,173.671,48.355,23467.168,181.54,5.537,60.14,0.826
7822444.0,456000000000.0,21876.535,171.128,48.925,2237.521,174.5,49.888,62.57,0.767
7910988.0,473000000000.0,2382.44,161.241,48.563,2117.77,166.27,5.77,61.79,0.702
7995738.0,478000000000.0,2183.832,174.338,49.68,21462.42,171.64,48.9,61.97,0.735
8088370.0,486000000000.0,21624.75,174.99,48.579,22239.82,179.884,49.962,62.32,0.741
8187792.0,496000000000.0,21711.521,177.77,51.718,19587.32,16.374,46.657,60.45,0.693
8281735.0,500000000000.0,298.447,166.449,49.524,19797.251,163.955,48.783,61.12,0.672
8372902.0,509000000000.0,1867.521,151.277,47.854,18918.787,158.46,5.19,61.42,0.622
8451688.0,518000000000.0,1759.783,147.988,46.77,1911.35,161.515,5.975,62.17,0.612
8514431.0,532000000000.0,18676.313,159.18,49.416,18215.83,155.98,48.197,60.68,0.605
